ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58181.657078,17.427,0.394,388.0,153.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58185.650648,17.868,0.259,259.0,67.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58227.547147,19.564,0.296,54.0,16.0,23.9,c
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58227.565985,19.286,0.295,70.0,21.0,23.9,c
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58227.573094,18.727,0.379,117.0,44.0,23.9,c
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58247.502817,19.639,0.223,51.0,11.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58247.540519,19.618,0.206,52.0,11.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58249.5022,19.871,0.358,41.0,15.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58249.506855,19.678,0.336,49.0,16.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58249.51898,19.702,0.342,48.0,16.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58249.525926,20.017,0.404,36.0,14.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58253.47462,19.324,0.208,68.0,14.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58253.497194,19.855,0.402,42.0,17.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58253.509931,19.144,0.196,80.0,16.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58257.454783,19.779,0.319,44.0,14.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58257.475251,20.49,0.483,23.0,11.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58257.488957,20.771,0.739,18.0,13.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58259.45422,20.821,0.392,17.0,7.0,23.9,c
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58259.464134,20.601,0.394,21.0,8.0,23.9,c
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58259.482813,21.164,0.579,12.0,7.0,23.9,c
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58259.489584,20.647,0.356,20.0,7.0,23.9,c
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58261.433759,20.258,0.5,29.0,14.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58261.450104,20.002,0.461,36.0,17.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58261.456517,19.446,0.269,60.0,16.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58261.469785,19.745,0.32,46.0,15.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58263.464301,17.984,0.293,232.0,68.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58265.466535,19.365,0.57,65.0,37.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58269.45028,19.818,0.475,43.0,20.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58273.433115,20.173,0.514,31.0,16.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58273.444167,20.566,0.762,22.0,16.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58273.46294,20.35,0.589,26.0,16.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58275.434113,19.933,0.274,39.0,11.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58275.44521,20.522,0.485,22.0,11.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58275.46831,20.295,0.412,28.0,11.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58277.44838,19.538,0.258,56.0,14.0,23.9,o
227.35632,25.47154,0.022000,None,2018-02-28 15:28:48.000,58277.459809,20.537,0.629,22.0,14.0,23.9,o
